"","ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"6723",127895,"Karl Wagner","Male",44,175,70,"Austria-1","AUT","1952 Winter",1952,"Winter","Oslo","Bobsleigh","Bobsleigh Men's Two","None"
"6724",127895,"Karl Wagner","Male",44,175,70,"Austria-1","AUT","1952 Winter",1952,"Winter","Oslo","Bobsleigh","Bobsleigh Men's Four","None"
"6725",127895,"Karl Wagner","Male",48,175,70,"Austria-2","AUT","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Bobsleigh","Bobsleigh Men's Two","None"
"6726",127895,"Karl Wagner","Male",48,175,70,"Austria-1","AUT","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Bobsleigh","Bobsleigh Men's Four","None"
"6727",127896,"Klaus Wagner","Male",30,182,75,"Germany","GER","1952 Summer",1952,"Summer","Helsinki","Equestrianism","Equestrianism Men's Three-Day Event, Individual","None"
"6728",127896,"Klaus Wagner","Male",30,182,75,"Germany","GER","1952 Summer",1952,"Summer","Helsinki","Equestrianism","Equestrianism Men's Three-Day Event, Team","Silver"
"6729",127896,"Klaus Wagner","Male",34,182,75,"Germany","GER","1956 Summer",1956,"Summer","Stockholm","Equestrianism","Equestrianism Men's Three-Day Event, Individual","None"
"6730",127896,"Klaus Wagner","Male",34,182,75,"Germany","GER","1956 Summer",1956,"Summer","Stockholm","Equestrianism","Equestrianism Men's Three-Day Event, Team","Silver"
"6731",127896,"Klaus Wagner","Male",38,182,75,"Germany","GER","1960 Summer",1960,"Summer","Roma","Equestrianism","Equestrianism Men's Three-Day Event, Individual","None"
"6732",127896,"Klaus Wagner","Male",38,182,75,"Germany","GER","1960 Summer",1960,"Summer","Roma","Equestrianism","Equestrianism Men's Three-Day Event, Team","None"
"6733",127896,"Klaus Wagner","Male",46,182,75,"West Germany","FRG","1968 Summer",1968,"Summer","Mexico City","Equestrianism","Equestrianism Mixed Three-Day Event, Individual","None"
"6734",127896,"Klaus Wagner","Male",46,182,75,"West Germany","FRG","1968 Summer",1968,"Summer","Mexico City","Equestrianism","Equestrianism Mixed Three-Day Event, Team","None"
"6735",127897,"Kristin Wagner","Female",33,162,57,"Germany","GER","2004 Summer",2004,"Summer","Athina","Sailing","Sailing Women's Three Person Keelboat","None"
"6736",127898,"Ludvk Wgner","Male",25,175,70,"Czechoslovakia","TCH","1920 Summer",1920,"Summer","Antwerpen","Weightlifting","Weightlifting Men's Featherweight","None"
"6737",127899,"Marion Wagner (-Kuruc)","Female",24,162,59,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Archery","Archery Women's Individual","None"
"6738",127899,"Marion Wagner (-Kuruc)","Female",24,162,59,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Archery","Archery Women's Team","None"
"6739",127900,"Marion Wagner (-Baumgrtner)","Female",22,178,58,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's 4 x 100 metres Relay","None"
"6740",127900,"Marion Wagner (-Baumgrtner)","Female",26,178,58,"Germany","GER","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's 4 x 100 metres Relay","None"
"6741",127900,"Marion Wagner (-Baumgrtner)","Female",30,178,58,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's 4 x 100 metres Relay","None"
"6742",127901,"Monika Wagner","Female",32,168,70,"Germany","GER","1998 Winter",1998,"Winter","Nagano","Curling","Curling Women's Curling","None"
"6743",127901,"Monika Wagner","Female",44,168,70,"Germany","GER","2010 Winter",2010,"Winter","Vancouver","Curling","Curling Women's Curling","None"
"6744",127902,"Norbert Wagner","Male",36,173,75,"West Germany","FRG","1972 Summer",1972,"Summer","Munich","Sailing","Sailing Mixed Three Person Keelboat","None"
"6745",127903,"Pl Wgner","Male",24,186,83,"Hungary","HUN","1960 Summer",1960,"Summer","Roma","Rowing","Rowing Men's Coxed Pairs","None"
"6746",127903,"Pl Wgner","Male",24,186,83,"Hungary","HUN","1960 Summer",1960,"Summer","Roma","Rowing","Rowing Men's Coxed Fours","None"
"6747",127904,"Randolph ""Randy"" Wagner","Male",24,193,90,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Volleyball","Volleyball Men's Volleyball","None"
"6748",127905,"Reinhard Wagner","Male",27,175,70,"United States","USA","1904 Summer",1904,"Summer","St. Louis","Gymnastics","Gymnastics Men's Individual All-Around","None"
"6749",127905,"Reinhard Wagner","Male",27,175,70,"United States","USA","1904 Summer",1904,"Summer","St. Louis","Gymnastics","Gymnastics Men's Individual All-Around, Field Sports","None"
"6750",127905,"Reinhard Wagner","Male",27,175,70,"United States","USA","1904 Summer",1904,"Summer","St. Louis","Gymnastics","Gymnastics Men's Individual All-Around, Apparatus Work","None"
"6751",127905,"Reinhard Wagner","Male",27,175,70,"Davenport Turngemeinde, Davenport","USA","1904 Summer",1904,"Summer","St. Louis","Gymnastics","Gymnastics Men's Team All-Around","None"
"6752",127906,"Raymond ""Remy"" Wagner","Male",26,175,70,"Luxembourg","LUX","1948 Summer",1948,"Summer","London","Football","Football Men's Football","None"
"6753",127907,"Ren Wagner","Male",22,182,84,"Luxembourg","LUX","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 100 metres Freestyle","None"
"6754",127908,"Rochus Wagner","Male",23,175,70,"Germany","GER","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Alpine Skiing","Alpine Skiing Men's Slalom","None"
"6755",127909,"Rodney Wagner","Male",33,183,89,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Archery","Archery Men's Individual","None"
"6756",127909,"Rodney Wagner","Male",33,183,89,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Archery","Archery Men's Team","None"
"6757",127910,"Rudolph ""Rodolfo"" Wagner","Male",25,175,70,"Chile","CHI","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's 100 metres","None"
"6758",127911,"Roma Wagner","Female",24,175,70,"Austria","AUT","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","None"
"6759",127911,"Roma Wagner","Female",24,175,70,"Austria","AUT","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 100 metres Backstroke","None"
"6760",127912,"Rmulo Wagner da Silva","Male",27,180,64,"Brazil","BRA","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's Marathon","None"
"6761",127913,"Ulysses Stanley ""Stan"" Wagner","Male",23,175,70,"Canada","CAN","1932 Winter",1932,"Winter","Lake Placid","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
"6762",127914,"Stanisaw Wagner","Male",24,165,63,"Poland","POL","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's 100 metres","None"
"6763",127914,"Stanisaw Wagner","Male",24,165,63,"Poland","POL","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's 4 x 100 metres Relay","None"
"6764",127915,"Stepan Wagner","Male",30,187,79,"Czech Republic","CZE","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's Long Jump","None"
"6765",127916,"Steven ""Steve"" Wagner","Male",28,180,86,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Hockey","Hockey Men's Hockey","None"
"6766",127917,"Catharina Wilhelmina ""Tini"" Wagner (-Boekhorst)","Female",16,175,70,"Netherlands","NED","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 100 metres Freestyle","None"
"6767",127917,"Catharina Wilhelmina ""Tini"" Wagner (-Boekhorst)","Female",16,175,70,"Netherlands","NED","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 400 metres Freestyle","None"
"6768",127917,"Catharina Wilhelmina ""Tini"" Wagner (-Boekhorst)","Female",16,175,70,"Netherlands","NED","1936 Summer",1936,"Summer","Berlin","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","Gold"
"6769",127918,"Udo Wagner","Male",24,186,75,"East Germany","GDR","1988 Summer",1988,"Summer","Seoul","Fencing","Fencing Men's Foil, Individual","Silver"
"6770",127918,"Udo Wagner","Male",24,186,75,"East Germany","GDR","1988 Summer",1988,"Summer","Seoul","Fencing","Fencing Men's Foil, Team","None"
"6771",127918,"Udo Wagner","Male",28,186,75,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Fencing","Fencing Men's Foil, Individual","None"
"6772",127918,"Udo Wagner","Male",28,186,75,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Fencing","Fencing Men's Foil, Team","Gold"
"6773",127919,"Isabella Minna Veronica  Wagner","Female",17,152,48,"Sweden","SWE","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics Women's Individual All-Around","None"
"6774",127919,"Isabella Minna Veronica  Wagner","Female",17,152,48,"Sweden","SWE","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics Women's Floor Exercise","None"
"6775",127919,"Isabella Minna Veronica  Wagner","Female",17,152,48,"Sweden","SWE","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics Women's Horse Vault","None"
"6776",127919,"Isabella Minna Veronica  Wagner","Female",17,152,48,"Sweden","SWE","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics Women's Uneven Bars","None"
"6777",127919,"Isabella Minna Veronica  Wagner","Female",17,152,48,"Sweden","SWE","2004 Summer",2004,"Summer","Athina","Gymnastics","Gymnastics Women's Balance Beam","None"
"6778",127920,"Wendy Kay Wagner","Female",28,162,63,"United States","USA","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","None"
"6779",127920,"Wendy Kay Wagner","Female",28,162,63,"United States","USA","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","None"
"6780",127920,"Wendy Kay Wagner","Female",28,162,63,"United States","USA","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 5/5 kilometres Pursuit","None"
"6781",127920,"Wendy Kay Wagner","Female",28,162,63,"United States","USA","2002 Winter",2002,"Winter","Salt Lake City","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","None"
"6782",127920,"Wendy Kay Wagner","Female",32,162,63,"United States","USA","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing Women's Sprint","None"
"6783",127920,"Wendy Kay Wagner","Female",32,162,63,"United States","USA","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","None"
"6784",127920,"Wendy Kay Wagner","Female",32,162,63,"United States","USA","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","None"
"6785",127920,"Wendy Kay Wagner","Female",32,162,63,"United States","USA","2006 Winter",2006,"Winter","Torino","Cross Country Skiing","Cross Country Skiing Women's Team Sprint","None"
"6786",127921,"Wilhelm ""Willi"" Wagner","Male",27,178,65,"West Germany","FRG","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Men's 3,000 metres Steeplechase","None"
"6787",127921,"Wilhelm ""Willi"" Wagner","Male",30,178,65,"West Germany","FRG","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's 3,000 metres Steeplechase","None"
"6788",127922,"Wolfgang Wagner","Male",22,189,77,"Germany","GER","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 100 metres Backstroke","None"
"6789",127922,"Wolfgang Wagner","Male",22,189,77,"Germany","GER","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 4 x 100 metres Medley Relay","None"
"6790",127922,"Wolfgang Wagner","Male",26,189,77,"Germany","GER","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 200 metres Backstroke","None"
"6791",127923,"Katrin Wagner-Augustin","Female",22,179,70,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Canoeing","Canoeing Women's Kayak Doubles, 500 metres","Gold"
"6792",127923,"Katrin Wagner-Augustin","Female",22,179,70,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Canoeing","Canoeing Women's Kayak Fours, 500 metres","Gold"
"6793",127923,"Katrin Wagner-Augustin","Female",26,179,70,"Germany","GER","2004 Summer",2004,"Summer","Athina","Canoeing","Canoeing Women's Kayak Singles, 500 metres","None"
"6794",127923,"Katrin Wagner-Augustin","Female",26,179,70,"Germany","GER","2004 Summer",2004,"Summer","Athina","Canoeing","Canoeing Women's Kayak Fours, 500 metres","Gold"
"6795",127923,"Katrin Wagner-Augustin","Female",30,179,70,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Canoeing","Canoeing Women's Kayak Singles, 500 metres","Bronze"
"6796",127923,"Katrin Wagner-Augustin","Female",30,179,70,"Germany","GER","2008 Summer",2008,"Summer","Beijing","Canoeing","Canoeing Women's Kayak Fours, 500 metres","Gold"
"6797",127923,"Katrin Wagner-Augustin","Female",34,179,70,"Germany","GER","2012 Summer",2012,"Summer","London","Canoeing","Canoeing Women's Kayak Singles, 500 metres","None"
"6798",127923,"Katrin Wagner-Augustin","Female",34,179,70,"Germany","GER","2012 Summer",2012,"Summer","London","Canoeing","Canoeing Women's Kayak Fours, 500 metres","Silver"
"6799",127924,"Ernst Adolf Albert Ferdinand Wagner-Hohenlobbese","Male",42,175,70,"Germany","GER","1908 Summer",1908,"Summer","London","Shooting","Shooting Men's Free Rifle, 1,000 Yards","None"
"6800",127925,"Sandra Wagner-Sachse","Female",26,164,75,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Archery","Archery Women's Individual","None"
"6801",127925,"Sandra Wagner-Sachse","Female",26,164,75,"Germany","GER","1996 Summer",1996,"Summer","Atlanta","Archery","Archery Women's Team","Silver"
"6802",127925,"Sandra Wagner-Sachse","Female",31,164,75,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Archery","Archery Women's Individual","None"
"6803",127925,"Sandra Wagner-Sachse","Female",31,164,75,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Archery","Archery Women's Team","Bronze"
"6804",127926,"Fritz Wagnerberger","Male",22,171,71,"Germany","GER","1960 Winter",1960,"Winter","Squaw Valley","Alpine Skiing","Alpine Skiing Men's Giant Slalom","None"
"6805",127926,"Fritz Wagnerberger","Male",26,171,71,"Germany","GER","1964 Winter",1964,"Winter","Innsbruck","Alpine Skiing","Alpine Skiing Men's Downhill","None"
"6806",127927,"Donald Douglas ""Don"" Wagstaff","Male",19,170,68,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Diving","Diving Men's Springboard","None"
"6807",127927,"Donald Douglas ""Don"" Wagstaff","Male",19,170,68,"Australia","AUS","1968 Summer",1968,"Summer","Mexico City","Diving","Diving Men's Platform","None"
"6808",127927,"Donald Douglas ""Don"" Wagstaff","Male",23,170,68,"Australia","AUS","1972 Summer",1972,"Summer","Munich","Diving","Diving Men's Springboard","None"
"6809",127927,"Donald Douglas ""Don"" Wagstaff","Male",23,170,68,"Australia","AUS","1972 Summer",1972,"Summer","Munich","Diving","Diving Men's Platform","None"
"6810",127927,"Donald Douglas ""Don"" Wagstaff","Male",26,170,68,"Australia","AUS","1976 Summer",1976,"Summer","Montreal","Diving","Diving Men's Springboard","None"
"6811",127927,"Donald Douglas ""Don"" Wagstaff","Male",26,170,68,"Australia","AUS","1976 Summer",1976,"Summer","Montreal","Diving","Diving Men's Platform","None"
"6812",127928,"Ernest Wagstaff","Male",32,178,81,"Buraddoo","AUS","1960 Summer",1960,"Summer","Roma","Sailing","Sailing Mixed 5.5 metres","None"
"6813",127929,"Elizabeth Jane ""Janie"" Wagstaff","Female",18,180,66,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 100 metres Backstroke","None"
"6814",127929,"Elizabeth Jane ""Janie"" Wagstaff","Female",18,180,66,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 200 metres Backstroke","None"
"6815",127929,"Elizabeth Jane ""Janie"" Wagstaff","Female",18,180,66,"United States","USA","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Women's 4 x 100 metres Medley Relay","Gold"
"6816",127930,"Abdelkader Wahabi","Male",28,168,66,"Belgium","BEL","1992 Summer",1992,"Summer","Barcelona","Boxing","Boxing Men's Light-Welterweight","None"
"6817",127931,"Ahmed Bushara Wahba","Male",25,172,62,"Sudan","SUD","1972 Summer",1972,"Summer","Munich","Football","Football Men's Football","None"
"6818",127932,"Kenza Wahbi","Female",33,160,47,"Morocco","MAR","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's Marathon","None"
"6819",127933,"Sunayna Wahi","Female",25,175,70,"Suriname","SUR","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's 100 metres","None"
"6820",127934,"Sardar Abdul Wahib","Male",35,175,70,"Afghanistan","AFG","1936 Summer",1936,"Summer","Berlin","Hockey","Hockey Men's Hockey","None"
"6821",127935,"Abdel Moneim Wahibi Hassanein","Male",24,175,70,"Egypt","EGY","1936 Summer",1936,"Summer","Berlin","Basketball","Basketball Men's Basketball","None"
"6822",127936,"Anne Wahl","Female",30,172,59,"Norway","NOR","1984 Summer",1984,"Summer","Los Angeles","Canoeing","Canoeing Women's Kayak Doubles, 500 metres","None"
"6823",127936,"Anne Wahl","Female",30,172,59,"Norway","NOR","1984 Summer",1984,"Summer","Los Angeles","Canoeing","Canoeing Women's Kayak Fours, 500 metres","None"
"6824",127937,"Frank-Michael Wahl","Male",23,190,95,"East Germany","GDR","1980 Summer",1980,"Summer","Moskva","Handball","Handball Men's Handball","Gold"
"6825",127937,"Frank-Michael Wahl","Male",32,190,95,"East Germany","GDR","1988 Summer",1988,"Summer","Seoul","Handball","Handball Men's Handball","None"
"6826",127937,"Frank-Michael Wahl","Male",35,190,95,"Germany","GER","1992 Summer",1992,"Summer","Barcelona","Handball","Handball Men's Handball","None"
"6827",127938,"Harry August Wahl","Male",42,175,70,"Nina","FIN","1912 Summer",1912,"Summer","Stockholm","Sailing","Sailing Mixed 10 metres","Silver"
"6828",127939,"Henry Wahl","Male",32,175,70,"Norway","NOR","1948 Winter",1948,"Winter","Sankt Moritz","Speed Skating","Speed Skating Men's 10,000 metres","None"
"6829",127940,"Kurt Wahl","Male",40,175,70,"Germany","GER","1952 Summer",1952,"Summer","Helsinki","Fencing","Fencing Men's Foil, Individual","None"
"6830",127940,"Kurt Wahl","Male",40,175,70,"Germany","GER","1952 Summer",1952,"Summer","Helsinki","Fencing","Fencing Men's Foil, Team","None"
